"0	0	4	0	4		35	5000	4	0.5	1.0	0	0	0.01	0.01	0.09	0.09	1	1.01	0	0	0	0	0.8600	0.1400	0.205	0.175	0	0	10	13	1.930	0.9	1	0	0	0	8		0.1	0.7		0	2	2019-12-01 00:25:19.914124	2019-12-01 00:25:20.462654	0:00:00.548530	0.19675000000000004	0.5	0.7	0.16666666666666666	0.08333333333333333	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.5579166666666668, -0.21558333333333335, -1.0834849206349204, 0, 0.0, 0.6, 0.25, 0.16666666666666666, 0, 0, 0, 0], [-1.022, 0.05341666666666661, -0.6748023088023086, 0, 0.3333333333333333, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 0, 0, 0], [-1.0080930735930735, 0.19675000000000004, -0.37737809710131137, 0, 0.5, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 1, 1, 1]]"
"0	0	3	0	3		40	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8550	0.1450	0.205	0.175	0.5	5	5	14	1.935	0.9	1	0	0	0	8		0.1	0.2		1	3	2019-12-01 00:25:19.623899	2019-12-01 00:25:20.480606	0:00:00.856707	0.5435	0.5	0.8	0	0	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.4105, -0.3695, -0.9536499999999997, 0, -0.5, 0.4, 0, 0, 0, 0, 0, 0], [-0.826, 0.087, -0.58525, 0, 0.0, 0.6, 0, 0, 0, 0, 1, 1], [-0.5265, 0.087, -0.3488500000000002, 1, 0.0, 0.6, 0, 0, 1, 1, 2, 2], [-0.512, 0.5145, -0.10248749999999998, 0, 0.5, 0.6, 0, 0, 0, 2, 3, 3]]"
"0	0	4	0	4		35	5000	4	0.5	1.0	0	0	0.01	0.01	0.09	0.09	1	1.01	0	0	0	0	0.8600	0.1400	0.205	0.175	0	0	10	13	1.930	0.9	1	0	0	0	8		0.1	0.7		0	3	2019-12-01 00:25:19.914124	2019-12-01 00:25:20.690046	0:00:00.775922	0.3268898809523809	0.6666666666666666	0.6666666666666666	0.14285714285714285	0.0625	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.5579166666666668, -0.21558333333333335, -1.0834849206349204, 0, 0.0, 0.6, 0.25, 0.16666666666666666, 0, 0, 0, 0], [-1.022, 0.05341666666666661, -0.6748023088023086, 0, 0.3333333333333333, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 0, 0, 0], [-1.0080930735930735, 0.19675000000000004, -0.37737809710131137, 0, 0.5, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 1, 1, 1], [-0.24955555555555553, 0.3268898809523809, -0.013459991786663095, 0, 0.6666666666666666, 0.6666666666666666, 0.14285714285714285, 0.0625, 0, 0, 0, 0]]"
"0	0	2	0	2		45	5000	4	0.4	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8500	0.1500	0.2	0.175	0	0	10	13	1.935	0.9	1	0	0	0	2		0.1	0.1		0	3	2019-12-01 00:25:19.625902	2019-12-01 00:25:20.692041	0:00:01.066139	0.23187499999999991	0.5	0.8	0.2	0.125	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.6266666666666667, 0.05357142857142852, -1.0539715608465607, 0, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 0, 0, 0, 0], [-1.0633333333333332, 0.05357142857142852, -0.7216118225909892, 1, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 1, 1, 1, 1], [-0.6805555555555556, 0.05357142857142852, -0.5280715256965256, 2, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 2, 2, 2, 2], [-0.5835024154589372, 0.23187499999999991, -0.15517639175418377, 0, 0.5, 0.8, 0.2, 0.125, 0, 0, 0, 0]]"
"0	0	3	0	3		40	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8550	0.1450	0.205	0.175	0.5	5	5	14	1.935	0.9	1	0	0	0	8		0.1	0.2		1	4	2019-12-01 00:25:19.623899	2019-12-01 00:25:20.692041	0:00:01.068142	0.37949999999999995	0.5	0.8	0.2	0	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.4105, -0.3695, -0.9536499999999997, 0, -0.5, 0.4, 0, 0, 0, 0, 0, 0], [-0.826, 0.087, -0.58525, 0, 0.0, 0.6, 0, 0, 0, 0, 1, 1], [-0.5265, 0.087, -0.3488500000000002, 1, 0.0, 0.6, 0, 0, 1, 1, 2, 2], [-0.512, 0.5145, -0.10248749999999998, 0, 0.5, 0.6, 0, 0, 0, 2, 3, 3], [-0.26387499999999997, 0.37949999999999995, 0.041519494047619, 1, 0.5, 0.8, 0.2, 0, 0, 0, 0, 4]]"
"0	0	1	0	1		40	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8400	0.1600	0.2	0.175	0.5	5	5	13	1.940	0.9	1	0	0	0	2		0.1	0.5		1	4	2019-12-01 00:25:19.621904	2019-12-01 00:25:20.715976	0:00:01.094072	0.8173333333333332	1.0	0.9	0.16666666666666666	0	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.3679999999999999, 0.096, -0.8664000000000003, 0, 0.0, 0.6, 0, 0, 0, 0, 0, 0], [-0.8079999999999999, 0.096, -0.47759999999999997, 1, 0.0, 0.6, 0, 0, 1, 1, 1, 1], [-0.372, 0.548, -0.22369999999999993, 0, 0.5, 0.8, 0, 0, 0, 0, 2, 2], [-0.11866666666666668, 0.388, 0.014842857142857102, 1, 0.5, 0.8, 0.2, 0, 0, 1, 0, 3], [-0.05400000000000002, 0.8173333333333332, 0.20350238095238088, 0, 1.0, 0.9, 0.16666666666666666, 0, 0, 0, 0, 4]]"
"0	0	4	0	4		35	5000	4	0.5	1.0	0	0	0.01	0.01	0.09	0.09	1	1.01	0	0	0	0	0.8600	0.1400	0.205	0.175	0	0	10	13	1.930	0.9	1	0	0	0	8		0.1	0.7		0	4	2019-12-01 00:25:19.914124	2019-12-01 00:25:20.872558	0:00:00.958434	0.4847424242424242	0.8333333333333334	0.7	0.16666666666666666	0.09090909090909091	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.5579166666666668, -0.21558333333333335, -1.0834849206349204, 0, 0.0, 0.6, 0.25, 0.16666666666666666, 0, 0, 0, 0], [-1.022, 0.05341666666666661, -0.6748023088023086, 0, 0.3333333333333333, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 0, 0, 0], [-1.0080930735930735, 0.19675000000000004, -0.37737809710131137, 0, 0.5, 0.7, 0.16666666666666666, 0.08333333333333333, 0, 1, 1, 1], [-0.24955555555555553, 0.3268898809523809, -0.013459991786663095, 0, 0.6666666666666666, 0.6666666666666666, 0.14285714285714285, 0.0625, 0, 0, 0, 0], [0.011502192982456139, 0.4847424242424242, 0.18450622589985535, 0, 0.8333333333333334, 0.7, 0.16666666666666666, 0.09090909090909091, 0, 0, 0, 0]]"
"0	0	3	0	3		40	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8550	0.1450	0.205	0.175	0.5	5	5	14	1.935	0.9	1	0	0	0	8		0.1	0.2		1	5	2019-12-01 00:25:19.623899	2019-12-01 00:25:20.908462	0:00:01.284563	0.633452380952381	0.8333333333333334	0.6666666666666666	0.14285714285714285	0	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.4105, -0.3695, -0.9536499999999997, 0, -0.5, 0.4, 0, 0, 0, 0, 0, 0], [-0.826, 0.087, -0.58525, 0, 0.0, 0.6, 0, 0, 0, 0, 1, 1], [-0.5265, 0.087, -0.3488500000000002, 1, 0.0, 0.6, 0, 0, 1, 1, 2, 2], [-0.512, 0.5145, -0.10248749999999998, 0, 0.5, 0.6, 0, 0, 0, 2, 3, 3], [-0.26387499999999997, 0.37949999999999995, 0.041519494047619, 1, 0.5, 0.8, 0.2, 0, 0, 0, 0, 4], [-0.06675, 0.633452380952381, 0.23500000000000015, 0, 0.8333333333333334, 0.6666666666666666, 0.14285714285714285, 0, 0, 0, 0, 5]]"
"0	0	0	0	0		50	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8300	0.1700	0.2	0.175	0	0	10	13	1.940	0.9	1	0	0	0	1		0.1	0.7		0	3	2019-12-01 00:25:19.623899	2019-12-01 00:25:20.935390	0:00:01.311491	0.6538333333333334	1.0	0.9	0.16666666666666666	0.07142857142857142	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.509583333333333, -0.19383333333333336, -1.0438041666666664, 0, 0.0, 0.6, 0.25, 0.16666666666666666, 0, 0, 0, 0], [-1.0605833333333332, -0.19383333333333336, -0.6813980681818181, 1, 0.0, 0.6, 0.25, 0.16666666666666666, 1, 1, 1, 1], [-0.4947058823529411, 0.23787499999999992, -0.19796901263733424, 0, 0.5, 0.8, 0.2, 0.125, 0, 0, 0, 0], [-0.19383333333333336, 0.5107380952380952, 0.0015462489066772555, 0, 0.8333333333333334, 0.9, 0.14285714285714285, 0.07142857142857142, 0, 0, 0, 0]]"
"0	0	1	0	1		40	5000	4	0.5	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8400	0.1600	0.2	0.175	0.5	5	5	13	1.940	0.9	1	0	0	0	2		0.1	0.5		1	5	2019-12-01 00:25:19.621904	2019-12-01 00:25:20.994237	0:00:01.372333	0.8173333333333332	1.0	0.9	0.16666666666666666	0	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.3679999999999999, 0.096, -0.8664000000000003, 0, 0.0, 0.6, 0, 0, 0, 0, 0, 0], [-0.8079999999999999, 0.096, -0.47759999999999997, 1, 0.0, 0.6, 0, 0, 1, 1, 1, 1], [-0.372, 0.548, -0.22369999999999993, 0, 0.5, 0.8, 0, 0, 0, 0, 2, 2], [-0.11866666666666668, 0.388, 0.014842857142857102, 1, 0.5, 0.8, 0.2, 0, 0, 1, 0, 3], [-0.05400000000000002, 0.8173333333333332, 0.20350238095238088, 0, 1.0, 0.9, 0.16666666666666666, 0, 0, 0, 0, 4], [0.22533333333333327, 0.8173333333333332, 0.43855793650793656, 1, 1.0, 0.9, 0.16666666666666666, 0, 1, 1, 1, 5]]"
"0	0	2	0	2		45	5000	4	0.4	1.0	1	-1	0	0	0	0	1	1.01	0	0	0	0	0.8500	0.1500	0.2	0.175	0	0	10	13	1.935	0.9	1	0	0	0	2		0.1	0.1		0	4	2019-12-01 00:25:19.625902	2019-12-01 00:25:21.072024	0:00:01.446122	0.6558333333333334	1.0	0.9	0.16666666666666666	0.07142857142857142	['Begin', 'A1', 'A2', 'A3', 'A4', 'End']	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	[['Begin', 'A1', 'A2', 'A3', 'A4', 'End']]	[[-1.6266666666666667, 0.05357142857142852, -1.0539715608465607, 0, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 0, 0, 0, 0], [-1.0633333333333332, 0.05357142857142852, -0.7216118225909892, 1, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 1, 1, 1, 1], [-0.6805555555555556, 0.05357142857142852, -0.5280715256965256, 2, 0.3333333333333333, 0.7, 0.14285714285714285, 0.06666666666666667, 2, 2, 2, 2], [-0.5835024154589372, 0.23187499999999991, -0.15517639175418377, 0, 0.5, 0.8, 0.2, 0.125, 0, 0, 0, 0], [-0.213125, 0.5094047619047619, 0.01592617214656685, 0, 0.8333333333333334, 0.9, 0.14285714285714285, 0.07142857142857142, 0, 0, 0, 0]]"
